user_id,cluster_id,segment_label
USER_000704,2,AT_RISK
USER_000707,2,AT_RISK
USER_000712,2,AT_RISK
USER_000716,2,AT_RISK
USER_000725,2,AT_RISK
USER_000732,2,AT_RISK
USER_000735,2,AT_RISK
USER_000741,2,AT_RISK
USER_000743,2,AT_RISK
USER_000756,2,AT_RISK
USER_000768,2,AT_RISK
USER_000771,2,AT_RISK
USER_000772,2,AT_RISK
USER_000786,2,AT_RISK
USER_000799,2,AT_RISK
USER_000807,2,AT_RISK
USER_000812,2,AT_RISK
USER_000823,2,AT_RISK
USER_000824,2,AT_RISK
USER_000832,2,AT_RISK
USER_000841,2,AT_RISK
USER_000849,2,AT_RISK
USER_000858,2,AT_RISK
USER_000865,2,AT_RISK
USER_000870,2,AT_RISK
USER_000880,2,AT_RISK
USER_000885,2,AT_RISK
USER_000890,2,AT_RISK
USER_000922,2,AT_RISK
USER_000929,2,AT_RISK
USER_000936,2,AT_RISK
USER_000945,2,AT_RISK
USER_000950,2,AT_RISK
USER_000955,2,AT_RISK
USER_000962,2,AT_RISK
USER_000967,2,AT_RISK
USER_000968,2,AT_RISK
USER_000971,2,AT_RISK
USER_000978,2,AT_RISK
USER_000988,2,AT_RISK
USER_000996,2,AT_RISK
USER_001007,2,AT_RISK
USER_001008,2,AT_RISK
USER_001012,2,AT_RISK
USER_001018,2,AT_RISK
USER_001030,2,AT_RISK
USER_001041,2,AT_RISK
USER_001055,2,AT_RISK
USER_001056,2,AT_RISK
USER_001072,2,AT_RISK
USER_001100,2,AT_RISK
USER_001105,2,AT_RISK
USER_001111,2,AT_RISK
USER_001112,2,AT_RISK
USER_001119,2,AT_RISK
USER_001136,2,AT_RISK
USER_001142,2,AT_RISK
USER_001147,2,AT_RISK
USER_001152,2,AT_RISK
USER_001155,2,AT_RISK
USER_001161,2,AT_RISK
USER_001163,2,AT_RISK
USER_001164,2,AT_RISK
USER_001173,2,AT_RISK
USER_001174,2,AT_RISK
USER_001189,2,AT_RISK
USER_001204,2,AT_RISK
USER_001205,2,AT_RISK
USER_001214,2,AT_RISK
USER_001215,2,AT_RISK
USER_001217,2,AT_RISK
USER_001222,2,AT_RISK
USER_001223,2,AT_RISK
USER_001227,2,AT_RISK
USER_001242,2,AT_RISK
USER_001244,2,AT_RISK
USER_001245,2,AT_RISK
USER_001260,2,AT_RISK
USER_001268,2,AT_RISK
USER_001269,2,AT_RISK
USER_001278,2,AT_RISK
USER_001280,2,AT_RISK
USER_001290,2,AT_RISK
USER_001295,2,AT_RISK
USER_001300,2,AT_RISK
USER_001306,2,AT_RISK
USER_001307,2,AT_RISK
USER_001313,2,AT_RISK
USER_001322,2,AT_RISK
USER_001327,2,AT_RISK
USER_001329,2,AT_RISK
USER_001332,2,AT_RISK
USER_001333,2,AT_RISK
USER_001356,2,AT_RISK
USER_001358,2,AT_RISK
USER_001359,2,AT_RISK
USER_001360,2,AT_RISK
USER_001363,2,AT_RISK
USER_001391,2,AT_RISK
USER_001394,2,AT_RISK
USER_001400,2,AT_RISK
USER_001405,2,AT_RISK
USER_001419,2,AT_RISK
USER_001421,2,AT_RISK
USER_001438,2,AT_RISK
USER_001441,2,AT_RISK
USER_001446,2,AT_RISK
USER_001453,2,AT_RISK
USER_001454,2,AT_RISK
USER_001455,2,AT_RISK
USER_001459,2,AT_RISK
USER_001476,2,AT_RISK
USER_001500,2,AT_RISK
USER_001518,2,AT_RISK
USER_001524,2,AT_RISK
USER_001527,2,AT_RISK
USER_001529,2,AT_RISK
USER_001543,2,AT_RISK
USER_001551,2,AT_RISK
USER_001554,2,AT_RISK
USER_001555,2,AT_RISK
USER_001561,2,AT_RISK
USER_001600,2,AT_RISK
USER_001614,2,AT_RISK
USER_001618,2,AT_RISK
USER_001629,2,AT_RISK
USER_001648,2,AT_RISK
USER_001657,2,AT_RISK
USER_001660,2,AT_RISK
USER_001664,2,AT_RISK
USER_001678,2,AT_RISK
USER_001683,2,AT_RISK
USER_001685,2,AT_RISK
USER_001691,2,AT_RISK
USER_001692,2,AT_RISK
USER_001694,2,AT_RISK
USER_001696,2,AT_RISK
USER_001700,2,AT_RISK
USER_001707,2,AT_RISK
USER_001711,2,AT_RISK
USER_001724,2,AT_RISK
USER_001728,2,AT_RISK
USER_001742,2,AT_RISK
USER_001745,2,AT_RISK
USER_001748,2,AT_RISK
USER_001752,2,AT_RISK
USER_001763,2,AT_RISK
USER_001777,2,AT_RISK
USER_001781,2,AT_RISK
USER_001787,2,AT_RISK
USER_001800,2,AT_RISK
USER_001818,2,AT_RISK
USER_001828,2,AT_RISK
USER_001831,2,AT_RISK
USER_001848,2,AT_RISK
USER_001851,2,AT_RISK
USER_001854,2,AT_RISK
USER_001858,2,AT_RISK
USER_001859,2,AT_RISK
USER_001860,2,AT_RISK
USER_001862,2,AT_RISK
USER_001870,2,AT_RISK
USER_001877,2,AT_RISK
USER_001880,2,AT_RISK
USER_001890,2,AT_RISK
USER_001893,2,AT_RISK
USER_001905,2,AT_RISK
USER_001907,2,AT_RISK
USER_001912,2,AT_RISK
USER_001913,2,AT_RISK
USER_001918,2,AT_RISK
USER_001928,2,AT_RISK
USER_001933,2,AT_RISK
USER_001950,2,AT_RISK
USER_001958,2,AT_RISK
USER_001986,2,AT_RISK
USER_001993,2,AT_RISK
USER_002005,2,AT_RISK
USER_002007,2,AT_RISK
USER_002024,2,AT_RISK
USER_002029,2,AT_RISK
USER_002035,2,AT_RISK
USER_002043,2,AT_RISK
USER_002053,2,AT_RISK
USER_002058,2,AT_RISK
USER_002061,2,AT_RISK
USER_002081,2,AT_RISK
USER_002092,2,AT_RISK
USER_002108,2,AT_RISK
USER_002109,2,AT_RISK
USER_002110,2,AT_RISK
USER_002125,2,AT_RISK
USER_002131,2,AT_RISK
USER_002152,2,AT_RISK
USER_002154,2,AT_RISK
USER_002164,2,AT_RISK
USER_002177,2,AT_RISK
USER_002179,2,AT_RISK
USER_002184,2,AT_RISK
USER_002191,2,AT_RISK
USER_002195,2,AT_RISK
USER_002200,2,AT_RISK
USER_002201,2,AT_RISK
USER_002208,2,AT_RISK
USER_002217,2,AT_RISK
USER_002225,2,AT_RISK
USER_002227,2,AT_RISK
USER_002234,2,AT_RISK
USER_002236,2,AT_RISK
USER_002240,2,AT_RISK
USER_002245,2,AT_RISK
USER_002254,2,AT_RISK
USER_002255,2,AT_RISK
USER_002256,2,AT_RISK
USER_002260,2,AT_RISK
USER_002268,2,AT_RISK
USER_002278,2,AT_RISK
USER_002286,2,AT_RISK
USER_002291,2,AT_RISK
USER_002294,2,AT_RISK
USER_002295,2,AT_RISK
USER_002309,2,AT_RISK
USER_002315,2,AT_RISK
USER_002317,2,AT_RISK
USER_002318,2,AT_RISK
USER_002326,2,AT_RISK
USER_002332,2,AT_RISK
USER_002336,2,AT_RISK
USER_002351,2,AT_RISK
USER_002372,2,AT_RISK
USER_002374,2,AT_RISK
USER_002379,2,AT_RISK
USER_002381,2,AT_RISK
USER_002382,2,AT_RISK
USER_002387,2,AT_RISK
USER_002393,2,AT_RISK
USER_002434,2,AT_RISK
USER_002441,2,AT_RISK
USER_002445,2,AT_RISK
USER_002449,2,AT_RISK
USER_002453,2,AT_RISK
USER_002455,2,AT_RISK
USER_002462,2,AT_RISK
USER_002469,2,AT_RISK
USER_002477,2,AT_RISK
USER_002486,2,AT_RISK
USER_002494,2,AT_RISK
USER_002505,2,AT_RISK
USER_002508,2,AT_RISK
USER_002512,2,AT_RISK
USER_002513,2,AT_RISK
USER_002515,2,AT_RISK
USER_002531,2,AT_RISK
USER_002537,2,AT_RISK
USER_002543,2,AT_RISK
USER_002570,2,AT_RISK
USER_002591,2,AT_RISK
USER_002596,2,AT_RISK
USER_002597,2,AT_RISK
USER_002598,2,AT_RISK
USER_002605,2,AT_RISK
USER_002608,2,AT_RISK
USER_002618,2,AT_RISK
USER_002622,2,AT_RISK
USER_002636,2,AT_RISK
USER_002637,2,AT_RISK
USER_002646,2,AT_RISK
USER_002649,2,AT_RISK
USER_002656,2,AT_RISK
USER_002658,2,AT_RISK
USER_002662,2,AT_RISK
USER_002669,2,AT_RISK
USER_002685,2,AT_RISK
USER_002687,2,AT_RISK
USER_002697,2,AT_RISK
USER_002699,2,AT_RISK
USER_002706,2,AT_RISK
USER_002709,2,AT_RISK
USER_002710,2,AT_RISK
USER_002717,2,AT_RISK
USER_002721,2,AT_RISK
USER_002737,2,AT_RISK
USER_002741,2,AT_RISK
USER_002748,2,AT_RISK
USER_002752,2,AT_RISK
USER_002765,2,AT_RISK
USER_002771,2,AT_RISK
USER_002783,2,AT_RISK
USER_002789,2,AT_RISK
USER_002790,2,AT_RISK
USER_002793,2,AT_RISK
USER_002794,2,AT_RISK
USER_002796,2,AT_RISK
USER_002798,2,AT_RISK
USER_002800,2,AT_RISK
USER_002803,2,AT_RISK
USER_002805,2,AT_RISK
USER_002811,2,AT_RISK
USER_002812,2,AT_RISK
USER_002816,2,AT_RISK
USER_002820,2,AT_RISK
USER_002821,2,AT_RISK
USER_002824,2,AT_RISK
USER_002829,2,AT_RISK
USER_002834,2,AT_RISK
USER_002844,2,AT_RISK
USER_002846,2,AT_RISK
USER_002849,2,AT_RISK
USER_002855,2,AT_RISK
USER_002860,2,AT_RISK
USER_002877,2,AT_RISK
USER_002904,2,AT_RISK
USER_002914,2,AT_RISK
USER_002917,2,AT_RISK
USER_002922,2,AT_RISK
USER_002944,2,AT_RISK
USER_002945,2,AT_RISK
USER_002956,2,AT_RISK
USER_002957,2,AT_RISK
USER_002959,2,AT_RISK
USER_002963,2,AT_RISK
USER_002986,2,AT_RISK
USER_003001,2,AT_RISK
USER_003006,2,AT_RISK
USER_003008,2,AT_RISK
USER_003021,2,AT_RISK
USER_003023,2,AT_RISK
USER_003031,2,AT_RISK
USER_003033,2,AT_RISK
USER_003049,2,AT_RISK
USER_003051,2,AT_RISK
USER_003060,2,AT_RISK
USER_003062,2,AT_RISK
USER_003066,2,AT_RISK
USER_003068,2,AT_RISK
USER_003071,2,AT_RISK
USER_003078,2,AT_RISK
USER_003086,2,AT_RISK
USER_003101,2,AT_RISK
USER_003109,2,AT_RISK
USER_003110,2,AT_RISK
USER_003119,2,AT_RISK
USER_003123,2,AT_RISK
USER_003128,2,AT_RISK
USER_003131,2,AT_RISK
USER_003137,2,AT_RISK
USER_003140,2,AT_RISK
USER_003143,2,AT_RISK
USER_003144,2,AT_RISK
USER_003147,2,AT_RISK
USER_003150,2,AT_RISK
USER_003162,2,AT_RISK
USER_003166,2,AT_RISK
USER_003203,2,AT_RISK
USER_003218,2,AT_RISK
USER_003225,2,AT_RISK
USER_003230,2,AT_RISK
USER_003245,2,AT_RISK
USER_003247,2,AT_RISK
USER_003249,2,AT_RISK
USER_003263,2,AT_RISK
USER_003264,2,AT_RISK
USER_003269,2,AT_RISK
USER_003279,2,AT_RISK
USER_003287,2,AT_RISK
USER_003290,2,AT_RISK
USER_003291,2,AT_RISK
USER_003292,2,AT_RISK
USER_003301,2,AT_RISK
USER_003302,2,AT_RISK
USER_003313,2,AT_RISK
USER_003319,2,AT_RISK
USER_003320,2,AT_RISK
USER_003326,2,AT_RISK
USER_003357,2,AT_RISK
USER_003370,2,AT_RISK
USER_003380,2,AT_RISK
USER_003387,2,AT_RISK
USER_003389,2,AT_RISK
USER_003394,2,AT_RISK
USER_003403,2,AT_RISK
USER_003404,2,AT_RISK
USER_003425,2,AT_RISK
USER_003432,2,AT_RISK
USER_003440,2,AT_RISK
USER_003444,2,AT_RISK
USER_003448,2,AT_RISK
USER_003464,2,AT_RISK
USER_003465,2,AT_RISK
USER_003471,2,AT_RISK
USER_003496,2,AT_RISK
USER_003503,2,AT_RISK
USER_003512,2,AT_RISK
USER_003516,2,AT_RISK
USER_003518,2,AT_RISK
USER_003520,2,AT_RISK
USER_003531,2,AT_RISK
USER_003537,2,AT_RISK
USER_003545,2,AT_RISK
USER_003547,2,AT_RISK
USER_003562,2,AT_RISK
USER_003563,2,AT_RISK
USER_003571,2,AT_RISK
USER_003582,2,AT_RISK
USER_003586,2,AT_RISK
USER_003587,2,AT_RISK
USER_003591,2,AT_RISK
USER_003593,2,AT_RISK
USER_003603,2,AT_RISK
USER_003640,2,AT_RISK
USER_003644,2,AT_RISK
USER_003653,2,AT_RISK
USER_003659,2,AT_RISK
USER_003667,2,AT_RISK
USER_003673,2,AT_RISK
USER_003680,2,AT_RISK
USER_003681,2,AT_RISK
USER_003690,2,AT_RISK
USER_003693,2,AT_RISK
USER_003696,2,AT_RISK
USER_003709,2,AT_RISK
USER_003710,2,AT_RISK
USER_003719,2,AT_RISK
USER_003721,2,AT_RISK
USER_003725,2,AT_RISK
USER_003726,2,AT_RISK
USER_003738,2,AT_RISK
USER_003739,2,AT_RISK
USER_003766,2,AT_RISK
USER_003769,2,AT_RISK
USER_003772,2,AT_RISK
USER_003788,2,AT_RISK
USER_003789,2,AT_RISK
USER_003794,2,AT_RISK
USER_003796,2,AT_RISK
USER_003803,2,AT_RISK
USER_003810,2,AT_RISK
USER_003820,2,AT_RISK
USER_003824,2,AT_RISK
USER_003827,2,AT_RISK
USER_003855,2,AT_RISK
USER_003861,2,AT_RISK
USER_003870,2,AT_RISK
USER_003871,2,AT_RISK
USER_003875,2,AT_RISK
USER_003880,2,AT_RISK
USER_003882,2,AT_RISK
USER_003884,2,AT_RISK
USER_003893,2,AT_RISK
USER_003903,2,AT_RISK
USER_003917,2,AT_RISK
USER_003933,2,AT_RISK
USER_003935,2,AT_RISK
USER_003939,2,AT_RISK
USER_003943,2,AT_RISK
USER_003949,2,AT_RISK
USER_003952,2,AT_RISK
USER_003954,2,AT_RISK
USER_003956,2,AT_RISK
USER_003967,2,AT_RISK
USER_003980,2,AT_RISK
USER_003983,2,AT_RISK
USER_003996,2,AT_RISK
USER_003997,2,AT_RISK
USER_004019,2,AT_RISK
USER_004024,2,AT_RISK
USER_004032,2,AT_RISK
USER_004045,2,AT_RISK
USER_004046,2,AT_RISK
USER_004052,2,AT_RISK
USER_004058,2,AT_RISK
USER_004064,2,AT_RISK
USER_004068,2,AT_RISK
USER_004082,2,AT_RISK
USER_004089,2,AT_RISK
USER_004095,2,AT_RISK
USER_004098,2,AT_RISK
USER_004100,2,AT_RISK
USER_004106,2,AT_RISK
USER_004107,2,AT_RISK
USER_004108,2,AT_RISK
USER_004136,2,AT_RISK
USER_004139,2,AT_RISK
USER_004141,2,AT_RISK
USER_004147,2,AT_RISK
USER_004150,2,AT_RISK
USER_004162,2,AT_RISK
USER_004176,2,AT_RISK
USER_004184,2,AT_RISK
USER_004188,2,AT_RISK
USER_004190,2,AT_RISK
USER_004198,2,AT_RISK
USER_004204,2,AT_RISK
USER_004209,2,AT_RISK
USER_004218,2,AT_RISK
USER_004226,2,AT_RISK
USER_004230,2,AT_RISK
USER_004233,2,AT_RISK
USER_004238,2,AT_RISK
USER_004246,2,AT_RISK
USER_004248,2,AT_RISK
USER_004257,2,AT_RISK
USER_004264,2,AT_RISK
USER_004268,2,AT_RISK
USER_004287,2,AT_RISK
USER_004302,2,AT_RISK
USER_004303,2,AT_RISK
USER_004309,2,AT_RISK
USER_004318,2,AT_RISK
USER_004319,2,AT_RISK
USER_004326,2,AT_RISK
USER_004328,2,AT_RISK
USER_004330,2,AT_RISK
USER_004331,2,AT_RISK
USER_004337,2,AT_RISK
USER_004338,2,AT_RISK
USER_004341,2,AT_RISK
USER_004348,2,AT_RISK
USER_004349,2,AT_RISK
USER_004350,2,AT_RISK
USER_004352,2,AT_RISK
USER_004371,2,AT_RISK
USER_004377,2,AT_RISK
USER_004382,2,AT_RISK
USER_004383,2,AT_RISK
USER_004407,2,AT_RISK
USER_004414,2,AT_RISK
USER_004421,2,AT_RISK
USER_004422,2,AT_RISK
USER_004435,2,AT_RISK
USER_004440,2,AT_RISK
USER_004450,2,AT_RISK
USER_004453,2,AT_RISK
USER_004462,2,AT_RISK
USER_004465,2,AT_RISK
USER_004479,2,AT_RISK
USER_004481,2,AT_RISK
USER_004484,2,AT_RISK
USER_004488,2,AT_RISK
USER_004506,2,AT_RISK
USER_004511,2,AT_RISK
USER_004526,2,AT_RISK
USER_004530,2,AT_RISK
USER_004532,2,AT_RISK
USER_004551,2,AT_RISK
USER_004554,2,AT_RISK
USER_004555,2,AT_RISK
USER_004559,2,AT_RISK
USER_004570,2,AT_RISK
USER_004593,2,AT_RISK
USER_004600,2,AT_RISK
USER_004601,2,AT_RISK
USER_004605,2,AT_RISK
USER_004622,2,AT_RISK
USER_004633,2,AT_RISK
USER_004639,2,AT_RISK
USER_004646,2,AT_RISK
USER_004653,2,AT_RISK
USER_004666,2,AT_RISK
USER_004669,2,AT_RISK
USER_004680,2,AT_RISK
USER_004682,2,AT_RISK
USER_004699,2,AT_RISK
USER_004700,2,AT_RISK
USER_004709,2,AT_RISK
USER_004719,2,AT_RISK
USER_004731,2,AT_RISK
USER_004736,2,AT_RISK
USER_004739,2,AT_RISK
USER_004740,2,AT_RISK
USER_004741,2,AT_RISK
USER_004745,2,AT_RISK
USER_004747,2,AT_RISK
USER_004758,2,AT_RISK
USER_004767,2,AT_RISK
USER_004768,2,AT_RISK
USER_004772,2,AT_RISK
USER_004783,2,AT_RISK
USER_004784,2,AT_RISK
USER_004785,2,AT_RISK
USER_004792,2,AT_RISK
USER_004793,2,AT_RISK
USER_004796,2,AT_RISK
USER_004797,2,AT_RISK
USER_004799,2,AT_RISK
USER_004807,2,AT_RISK
USER_004808,2,AT_RISK
USER_004814,2,AT_RISK
USER_004820,2,AT_RISK
USER_004822,2,AT_RISK
USER_004829,2,AT_RISK
USER_004831,2,AT_RISK
USER_004832,2,AT_RISK
USER_004841,2,AT_RISK
USER_004844,2,AT_RISK
USER_004847,2,AT_RISK
USER_004856,2,AT_RISK
USER_004860,2,AT_RISK
USER_004862,2,AT_RISK
USER_004863,2,AT_RISK
USER_004875,2,AT_RISK
USER_004889,2,AT_RISK
USER_004896,2,AT_RISK
USER_004897,2,AT_RISK
USER_004900,2,AT_RISK
USER_004901,2,AT_RISK
USER_004906,2,AT_RISK
USER_004918,2,AT_RISK
USER_004924,2,AT_RISK
USER_004932,2,AT_RISK
USER_004941,2,AT_RISK
USER_004951,2,AT_RISK
USER_004952,2,AT_RISK
USER_004963,2,AT_RISK
USER_004977,2,AT_RISK
USER_004985,2,AT_RISK
USER_004989,2,AT_RISK
USER_004991,2,AT_RISK
USER_004994,2,AT_RISK
USER_004995,2,AT_RISK
USER_004999,2,AT_RISK
USER_005002,2,AT_RISK
USER_005003,2,AT_RISK
USER_005009,2,AT_RISK
USER_005015,2,AT_RISK
USER_005017,2,AT_RISK
USER_005018,2,AT_RISK
USER_005028,2,AT_RISK
USER_005041,2,AT_RISK
USER_005054,2,AT_RISK
USER_005067,2,AT_RISK
USER_005068,2,AT_RISK
USER_005072,2,AT_RISK
USER_005083,2,AT_RISK
USER_005089,2,AT_RISK
USER_005093,2,AT_RISK
USER_005095,2,AT_RISK
USER_005099,2,AT_RISK
USER_005100,2,AT_RISK
USER_005101,2,AT_RISK
USER_005102,2,AT_RISK
USER_005103,2,AT_RISK
USER_005110,2,AT_RISK
USER_005112,2,AT_RISK
USER_005126,2,AT_RISK
USER_005127,2,AT_RISK
USER_005129,2,AT_RISK
USER_005143,2,AT_RISK
USER_005160,2,AT_RISK
USER_005165,2,AT_RISK
USER_005190,2,AT_RISK
USER_005197,2,AT_RISK
USER_005202,2,AT_RISK
USER_005205,2,AT_RISK
USER_005215,2,AT_RISK
USER_005219,2,AT_RISK
USER_005227,2,AT_RISK
USER_005238,2,AT_RISK
USER_005258,2,AT_RISK
USER_005260,2,AT_RISK
USER_005269,2,AT_RISK
USER_005273,2,AT_RISK
USER_005280,2,AT_RISK
USER_005284,2,AT_RISK
USER_005285,2,AT_RISK
USER_005286,2,AT_RISK
USER_005293,2,AT_RISK
USER_005301,2,AT_RISK
USER_005306,2,AT_RISK
USER_005307,2,AT_RISK
USER_005310,2,AT_RISK
USER_005326,2,AT_RISK
USER_005327,2,AT_RISK
USER_005336,2,AT_RISK
USER_005353,2,AT_RISK
USER_005354,2,AT_RISK
USER_005356,2,AT_RISK
USER_005359,2,AT_RISK
USER_005367,2,AT_RISK
USER_005369,2,AT_RISK
USER_005374,2,AT_RISK
USER_005378,2,AT_RISK
USER_005379,2,AT_RISK
USER_005391,2,AT_RISK
USER_005394,2,AT_RISK
USER_005418,2,AT_RISK
USER_005423,2,AT_RISK
USER_005428,2,AT_RISK
USER_005439,2,AT_RISK
USER_005440,2,AT_RISK
USER_005442,2,AT_RISK
USER_005445,2,AT_RISK
USER_005456,2,AT_RISK
USER_005461,2,AT_RISK
USER_005462,2,AT_RISK
USER_005467,2,AT_RISK
USER_005468,2,AT_RISK
USER_005470,2,AT_RISK
USER_005490,2,AT_RISK
USER_005497,2,AT_RISK
USER_005498,2,AT_RISK
USER_005504,2,AT_RISK
USER_005509,2,AT_RISK
USER_005520,2,AT_RISK
USER_005522,2,AT_RISK
USER_005526,2,AT_RISK
USER_005534,2,AT_RISK
USER_005536,2,AT_RISK
USER_005552,2,AT_RISK
USER_005564,2,AT_RISK
USER_005577,2,AT_RISK
USER_005591,2,AT_RISK
USER_005596,2,AT_RISK
USER_005642,2,AT_RISK
USER_005648,2,AT_RISK
USER_005666,2,AT_RISK
USER_005671,2,AT_RISK
USER_005680,2,AT_RISK
USER_005687,2,AT_RISK
USER_005696,2,AT_RISK
USER_005703,2,AT_RISK
USER_005706,2,AT_RISK
USER_005708,2,AT_RISK
USER_005710,2,AT_RISK
USER_005714,2,AT_RISK
USER_005718,2,AT_RISK
USER_005722,2,AT_RISK
USER_005727,2,AT_RISK
USER_005730,2,AT_RISK
USER_005733,2,AT_RISK
USER_005739,2,AT_RISK
USER_005750,2,AT_RISK
USER_005754,2,AT_RISK
USER_005760,2,AT_RISK
USER_005762,2,AT_RISK
USER_005775,2,AT_RISK
USER_005781,2,AT_RISK
USER_005787,2,AT_RISK
USER_005794,2,AT_RISK
USER_005807,2,AT_RISK
USER_005809,2,AT_RISK
USER_005817,2,AT_RISK
USER_005824,2,AT_RISK
USER_005841,2,AT_RISK
USER_005843,2,AT_RISK
USER_005847,2,AT_RISK
USER_005848,2,AT_RISK
USER_005852,2,AT_RISK
USER_005855,2,AT_RISK
USER_005861,2,AT_RISK
USER_005871,2,AT_RISK
USER_005885,2,AT_RISK
USER_005893,2,AT_RISK
USER_005896,2,AT_RISK
USER_005918,2,AT_RISK
USER_005920,2,AT_RISK
USER_005925,2,AT_RISK
USER_005926,2,AT_RISK
USER_005928,2,AT_RISK
USER_005930,2,AT_RISK
USER_005935,2,AT_RISK
USER_005938,2,AT_RISK
USER_005939,2,AT_RISK
USER_005946,2,AT_RISK
USER_005952,2,AT_RISK
USER_005957,2,AT_RISK
USER_005959,2,AT_RISK
USER_005967,2,AT_RISK
USER_005969,2,AT_RISK
USER_005971,2,AT_RISK
USER_005972,2,AT_RISK
USER_005973,2,AT_RISK
USER_005988,2,AT_RISK
USER_005991,2,AT_RISK
USER_005998,2,AT_RISK
USER_006004,2,AT_RISK
USER_006005,2,AT_RISK
USER_006007,2,AT_RISK
USER_006009,2,AT_RISK
USER_006014,2,AT_RISK
USER_006015,2,AT_RISK
USER_006022,2,AT_RISK
USER_006026,2,AT_RISK
USER_006037,2,AT_RISK
USER_006046,2,AT_RISK
USER_006054,2,AT_RISK
USER_006057,2,AT_RISK
USER_006062,2,AT_RISK
USER_006067,2,AT_RISK
USER_006071,2,AT_RISK
USER_006075,2,AT_RISK
USER_006077,2,AT_RISK
USER_006087,2,AT_RISK
USER_006095,2,AT_RISK
USER_006103,2,AT_RISK
USER_006112,2,AT_RISK
USER_006115,2,AT_RISK
USER_006120,2,AT_RISK
USER_006125,2,AT_RISK
USER_006139,2,AT_RISK
USER_006148,2,AT_RISK
USER_006181,2,AT_RISK
USER_006182,2,AT_RISK
USER_006190,2,AT_RISK
USER_006195,2,AT_RISK
USER_006199,2,AT_RISK
USER_006200,2,AT_RISK
USER_006204,2,AT_RISK
USER_006209,2,AT_RISK
USER_006219,2,AT_RISK
USER_006240,2,AT_RISK
USER_006254,2,AT_RISK
USER_006265,2,AT_RISK
USER_006269,2,AT_RISK
USER_006273,2,AT_RISK
USER_006274,2,AT_RISK
USER_006277,2,AT_RISK
USER_006278,2,AT_RISK
USER_006283,2,AT_RISK
