user_id,cluster_id,segment_label
USER_000571,1,MODERATE
USER_000574,1,MODERATE
USER_000576,1,MODERATE
USER_000581,1,MODERATE
USER_000586,1,MODERATE
USER_000594,1,MODERATE
USER_000596,1,MODERATE
USER_000597,1,MODERATE
USER_000599,1,MODERATE
USER_000605,1,MODERATE
USER_000606,1,MODERATE
USER_000608,1,MODERATE
USER_000613,1,MODERATE
USER_000625,1,MODERATE
USER_000627,1,MODERATE
USER_000631,1,MODERATE
USER_000638,1,MODERATE
USER_000640,1,MODERATE
USER_000648,1,MODERATE
USER_000659,1,MODERATE
USER_000661,1,MODERATE
USER_000669,1,MODERATE
USER_000679,1,MODERATE
USER_000680,1,MODERATE
USER_000686,1,MODERATE
USER_000691,1,MODERATE
USER_000695,1,MODERATE
USER_000696,1,MODERATE
USER_000698,1,MODERATE
USER_000700,1,MODERATE
USER_000703,1,MODERATE
USER_000705,1,MODERATE
USER_000711,1,MODERATE
USER_000715,1,MODERATE
USER_000718,1,MODERATE
USER_000723,1,MODERATE
USER_000726,1,MODERATE
USER_000733,1,MODERATE
USER_000734,1,MODERATE
USER_000737,1,MODERATE
USER_000738,1,MODERATE
USER_000739,1,MODERATE
USER_000742,1,MODERATE
USER_000744,1,MODERATE
USER_000745,1,MODERATE
USER_000746,1,MODERATE
USER_000748,1,MODERATE
USER_000753,1,MODERATE
USER_000757,1,MODERATE
USER_000763,1,MODERATE
USER_000764,1,MODERATE
USER_000767,1,MODERATE
USER_000784,1,MODERATE
USER_000787,1,MODERATE
USER_000792,1,MODERATE
USER_000793,1,MODERATE
USER_000795,1,MODERATE
USER_000798,1,MODERATE
USER_000803,1,MODERATE
USER_000804,1,MODERATE
USER_000809,1,MODERATE
USER_000810,1,MODERATE
USER_000814,1,MODERATE
USER_000816,1,MODERATE
USER_000817,1,MODERATE
USER_000818,1,MODERATE
USER_000822,1,MODERATE
USER_000831,1,MODERATE
USER_000834,1,MODERATE
USER_000842,1,MODERATE
USER_000847,1,MODERATE
USER_000848,1,MODERATE
USER_000856,1,MODERATE
USER_000857,1,MODERATE
USER_000860,1,MODERATE
USER_000861,1,MODERATE
USER_000863,1,MODERATE
USER_000864,1,MODERATE
USER_000866,1,MODERATE
USER_000867,1,MODERATE
USER_000869,1,MODERATE
USER_000875,1,MODERATE
USER_000876,1,MODERATE
USER_000881,1,MODERATE
USER_000883,1,MODERATE
USER_000886,1,MODERATE
USER_000889,1,MODERATE
USER_000894,1,MODERATE
USER_000912,1,MODERATE
USER_000913,1,MODERATE
USER_000915,1,MODERATE
USER_000917,1,MODERATE
USER_000919,1,MODERATE
USER_000924,1,MODERATE
USER_000927,1,MODERATE
USER_000931,1,MODERATE
USER_000932,1,MODERATE
USER_000937,1,MODERATE
USER_000946,1,MODERATE
USER_000947,1,MODERATE
USER_000948,1,MODERATE
USER_000951,1,MODERATE
USER_000952,1,MODERATE
USER_000957,1,MODERATE
USER_000961,1,MODERATE
USER_000965,1,MODERATE
USER_000970,1,MODERATE
USER_000974,1,MODERATE
USER_000975,1,MODERATE
USER_000976,1,MODERATE
USER_000977,1,MODERATE
USER_000985,1,MODERATE
USER_000991,1,MODERATE
USER_000992,1,MODERATE
USER_001001,1,MODERATE
USER_001010,1,MODERATE
USER_001014,1,MODERATE
USER_001016,1,MODERATE
USER_001023,1,MODERATE
USER_001031,1,MODERATE
USER_001032,1,MODERATE
USER_001037,1,MODERATE
USER_001038,1,MODERATE
USER_001048,1,MODERATE
USER_001049,1,MODERATE
USER_001051,1,MODERATE
USER_001053,1,MODERATE
USER_001060,1,MODERATE
USER_001063,1,MODERATE
USER_001066,1,MODERATE
USER_001071,1,MODERATE
USER_001074,1,MODERATE
USER_001075,1,MODERATE
USER_001077,1,MODERATE
USER_001078,1,MODERATE
USER_001085,1,MODERATE
USER_001086,1,MODERATE
USER_001088,1,MODERATE
USER_001090,1,MODERATE
USER_001091,1,MODERATE
USER_001094,1,MODERATE
USER_001106,1,MODERATE
USER_001107,1,MODERATE
USER_001109,1,MODERATE
USER_001113,1,MODERATE
USER_001115,1,MODERATE
USER_001116,1,MODERATE
USER_001117,1,MODERATE
USER_001121,1,MODERATE
USER_001127,1,MODERATE
USER_001128,1,MODERATE
USER_001130,1,MODERATE
USER_001135,1,MODERATE
USER_001144,1,MODERATE
USER_001148,1,MODERATE
USER_001151,1,MODERATE
USER_001157,1,MODERATE
USER_001168,1,MODERATE
USER_001171,1,MODERATE
USER_001176,1,MODERATE
USER_001183,1,MODERATE
USER_001186,1,MODERATE
USER_001188,1,MODERATE
USER_001190,1,MODERATE
USER_001194,1,MODERATE
USER_001196,1,MODERATE
USER_001219,1,MODERATE
USER_001228,1,MODERATE
USER_001229,1,MODERATE
USER_001230,1,MODERATE
USER_001232,1,MODERATE
USER_001233,1,MODERATE
USER_001234,1,MODERATE
USER_001237,1,MODERATE
USER_001247,1,MODERATE
USER_001248,1,MODERATE
USER_001257,1,MODERATE
USER_001261,1,MODERATE
USER_001265,1,MODERATE
USER_001274,1,MODERATE
USER_001275,1,MODERATE
USER_001276,1,MODERATE
USER_001277,1,MODERATE
USER_001279,1,MODERATE
USER_001287,1,MODERATE
USER_001291,1,MODERATE
USER_001296,1,MODERATE
USER_001297,1,MODERATE
USER_001304,1,MODERATE
USER_001310,1,MODERATE
USER_001312,1,MODERATE
USER_001314,1,MODERATE
USER_001326,1,MODERATE
USER_001330,1,MODERATE
USER_001331,1,MODERATE
USER_001342,1,MODERATE
USER_001346,1,MODERATE
USER_001354,1,MODERATE
USER_001357,1,MODERATE
USER_001367,1,MODERATE
USER_001375,1,MODERATE
USER_001377,1,MODERATE
USER_001379,1,MODERATE
USER_001384,1,MODERATE
USER_001385,1,MODERATE
USER_001386,1,MODERATE
USER_001387,1,MODERATE
USER_001388,1,MODERATE
USER_001389,1,MODERATE
USER_001392,1,MODERATE
USER_001396,1,MODERATE
USER_001397,1,MODERATE
USER_001398,1,MODERATE
USER_001402,1,MODERATE
USER_001404,1,MODERATE
USER_001407,1,MODERATE
USER_001408,1,MODERATE
USER_001414,1,MODERATE
USER_001420,1,MODERATE
USER_001424,1,MODERATE
USER_001425,1,MODERATE
USER_001428,1,MODERATE
USER_001429,1,MODERATE
USER_001433,1,MODERATE
USER_001434,1,MODERATE
USER_001435,1,MODERATE
USER_001436,1,MODERATE
USER_001444,1,MODERATE
USER_001450,1,MODERATE
USER_001460,1,MODERATE
USER_001463,1,MODERATE
USER_001464,1,MODERATE
USER_001465,1,MODERATE
USER_001471,1,MODERATE
USER_001472,1,MODERATE
USER_001473,1,MODERATE
USER_001474,1,MODERATE
USER_001479,1,MODERATE
USER_001480,1,MODERATE
USER_001481,1,MODERATE
USER_001484,1,MODERATE
USER_001486,1,MODERATE
USER_001487,1,MODERATE
USER_001490,1,MODERATE
USER_001493,1,MODERATE
USER_001494,1,MODERATE
USER_001496,1,MODERATE
USER_001501,1,MODERATE
USER_001504,1,MODERATE
USER_001510,1,MODERATE
USER_001516,1,MODERATE
USER_001521,1,MODERATE
USER_001525,1,MODERATE
USER_001526,1,MODERATE
USER_001533,1,MODERATE
USER_001534,1,MODERATE
USER_001536,1,MODERATE
USER_001548,1,MODERATE
USER_001557,1,MODERATE
USER_001558,1,MODERATE
USER_001559,1,MODERATE
USER_001567,1,MODERATE
USER_001568,1,MODERATE
USER_001569,1,MODERATE
USER_001570,1,MODERATE
USER_001571,1,MODERATE
USER_001576,1,MODERATE
USER_001577,1,MODERATE
USER_001580,1,MODERATE
USER_001585,1,MODERATE
USER_001587,1,MODERATE
USER_001592,1,MODERATE
USER_001594,1,MODERATE
USER_001598,1,MODERATE
USER_001599,1,MODERATE
USER_001604,1,MODERATE
USER_001619,1,MODERATE
USER_001621,1,MODERATE
USER_001624,1,MODERATE
USER_001626,1,MODERATE
USER_001627,1,MODERATE
USER_001631,1,MODERATE
USER_001635,1,MODERATE
USER_001637,1,MODERATE
USER_001638,1,MODERATE
USER_001639,1,MODERATE
USER_001642,1,MODERATE
USER_001643,1,MODERATE
USER_001645,1,MODERATE
USER_001646,1,MODERATE
USER_001651,1,MODERATE
USER_001654,1,MODERATE
USER_001658,1,MODERATE
USER_001661,1,MODERATE
USER_001665,1,MODERATE
USER_001674,1,MODERATE
USER_001676,1,MODERATE
USER_001680,1,MODERATE
USER_001689,1,MODERATE
USER_001693,1,MODERATE
USER_001702,1,MODERATE
USER_001706,1,MODERATE
USER_001708,1,MODERATE
USER_001709,1,MODERATE
USER_001710,1,MODERATE
USER_001716,1,MODERATE
USER_001720,1,MODERATE
USER_001722,1,MODERATE
USER_001723,1,MODERATE
USER_001726,1,MODERATE
USER_001729,1,MODERATE
USER_001737,1,MODERATE
USER_001741,1,MODERATE
USER_001744,1,MODERATE
USER_001747,1,MODERATE
USER_001755,1,MODERATE
USER_001756,1,MODERATE
USER_001758,1,MODERATE
USER_001759,1,MODERATE
USER_001766,1,MODERATE
USER_001775,1,MODERATE
USER_001782,1,MODERATE
USER_001784,1,MODERATE
USER_001790,1,MODERATE
USER_001791,1,MODERATE
USER_001795,1,MODERATE
USER_001796,1,MODERATE
USER_001801,1,MODERATE
USER_001802,1,MODERATE
USER_001805,1,MODERATE
USER_001806,1,MODERATE
USER_001808,1,MODERATE
USER_001811,1,MODERATE
USER_001817,1,MODERATE
USER_001820,1,MODERATE
USER_001825,1,MODERATE
USER_001829,1,MODERATE
USER_001839,1,MODERATE
USER_001842,1,MODERATE
USER_001843,1,MODERATE
USER_001856,1,MODERATE
USER_001865,1,MODERATE
USER_001873,1,MODERATE
USER_001874,1,MODERATE
USER_001883,1,MODERATE
USER_001884,1,MODERATE
USER_001886,1,MODERATE
USER_001889,1,MODERATE
USER_001895,1,MODERATE
USER_001899,1,MODERATE
USER_001900,1,MODERATE
USER_001909,1,MODERATE
USER_001914,1,MODERATE
USER_001916,1,MODERATE
USER_001930,1,MODERATE
USER_001934,1,MODERATE
USER_001936,1,MODERATE
USER_001937,1,MODERATE
USER_001939,1,MODERATE
USER_001940,1,MODERATE
USER_001941,1,MODERATE
USER_001943,1,MODERATE
USER_001948,1,MODERATE
USER_001951,1,MODERATE
USER_001953,1,MODERATE
USER_001955,1,MODERATE
USER_001960,1,MODERATE
USER_001966,1,MODERATE
USER_001967,1,MODERATE
USER_001974,1,MODERATE
USER_001975,1,MODERATE
USER_001976,1,MODERATE
USER_001977,1,MODERATE
USER_001981,1,MODERATE
USER_001983,1,MODERATE
USER_001984,1,MODERATE
USER_001985,1,MODERATE
USER_001989,1,MODERATE
USER_001994,1,MODERATE
USER_002001,1,MODERATE
USER_002006,1,MODERATE
USER_002009,1,MODERATE
USER_002010,1,MODERATE
USER_002026,1,MODERATE
USER_002027,1,MODERATE
USER_002031,1,MODERATE
USER_002032,1,MODERATE
USER_002036,1,MODERATE
USER_002074,1,MODERATE
USER_002084,1,MODERATE
USER_002087,1,MODERATE
USER_002094,1,MODERATE
USER_002095,1,MODERATE
USER_002096,1,MODERATE
USER_002100,1,MODERATE
USER_002102,1,MODERATE
USER_002104,1,MODERATE
USER_002105,1,MODERATE
USER_002113,1,MODERATE
USER_002115,1,MODERATE
USER_002118,1,MODERATE
USER_002123,1,MODERATE
USER_002132,1,MODERATE
USER_002133,1,MODERATE
USER_002137,1,MODERATE
USER_002141,1,MODERATE
USER_002142,1,MODERATE
USER_002143,1,MODERATE
USER_002151,1,MODERATE
USER_002153,1,MODERATE
USER_002159,1,MODERATE
USER_002160,1,MODERATE
USER_002166,1,MODERATE
USER_002172,1,MODERATE
USER_002187,1,MODERATE
USER_002190,1,MODERATE
USER_002192,1,MODERATE
USER_002196,1,MODERATE
USER_002199,1,MODERATE
USER_002206,1,MODERATE
USER_002223,1,MODERATE
USER_002226,1,MODERATE
USER_002228,1,MODERATE
USER_002235,1,MODERATE
USER_002237,1,MODERATE
USER_002239,1,MODERATE
USER_002246,1,MODERATE
USER_002247,1,MODERATE
USER_002252,1,MODERATE
USER_002253,1,MODERATE
USER_002259,1,MODERATE
USER_002270,1,MODERATE
USER_002273,1,MODERATE
USER_002277,1,MODERATE
USER_002281,1,MODERATE
USER_002287,1,MODERATE
USER_002305,1,MODERATE
USER_002313,1,MODERATE
USER_002322,1,MODERATE
USER_002329,1,MODERATE
USER_002330,1,MODERATE
USER_002335,1,MODERATE
USER_002337,1,MODERATE
USER_002338,1,MODERATE
USER_002348,1,MODERATE
USER_002350,1,MODERATE
USER_002352,1,MODERATE
USER_002353,1,MODERATE
USER_002357,1,MODERATE
USER_002360,1,MODERATE
USER_002362,1,MODERATE
USER_002364,1,MODERATE
USER_002376,1,MODERATE
USER_002384,1,MODERATE
USER_002385,1,MODERATE
USER_002390,1,MODERATE
USER_002399,1,MODERATE
USER_002400,1,MODERATE
USER_002402,1,MODERATE
USER_002407,1,MODERATE
USER_002409,1,MODERATE
USER_002410,1,MODERATE
USER_002411,1,MODERATE
USER_002413,1,MODERATE
USER_002416,1,MODERATE
USER_002417,1,MODERATE
USER_002420,1,MODERATE
USER_002425,1,MODERATE
USER_002426,1,MODERATE
USER_002428,1,MODERATE
USER_002431,1,MODERATE
USER_002435,1,MODERATE
USER_002436,1,MODERATE
USER_002437,1,MODERATE
USER_002443,1,MODERATE
USER_002446,1,MODERATE
USER_002463,1,MODERATE
USER_002466,1,MODERATE
USER_002468,1,MODERATE
USER_002471,1,MODERATE
USER_002474,1,MODERATE
USER_002479,1,MODERATE
USER_002490,1,MODERATE
USER_002491,1,MODERATE
USER_002495,1,MODERATE
USER_002498,1,MODERATE
USER_002499,1,MODERATE
USER_002500,1,MODERATE
USER_002503,1,MODERATE
USER_002516,1,MODERATE
USER_002517,1,MODERATE
USER_002518,1,MODERATE
USER_002519,1,MODERATE
USER_002525,1,MODERATE
USER_002527,1,MODERATE
USER_002528,1,MODERATE
USER_002534,1,MODERATE
USER_002535,1,MODERATE
USER_002536,1,MODERATE
USER_002542,1,MODERATE
USER_002545,1,MODERATE
USER_002549,1,MODERATE
USER_002555,1,MODERATE
USER_002557,1,MODERATE
USER_002561,1,MODERATE
USER_002566,1,MODERATE
USER_002568,1,MODERATE
USER_002569,1,MODERATE
USER_002572,1,MODERATE
USER_002575,1,MODERATE
USER_002576,1,MODERATE
USER_002579,1,MODERATE
USER_002585,1,MODERATE
USER_002588,1,MODERATE
USER_002593,1,MODERATE
USER_002595,1,MODERATE
USER_002604,1,MODERATE
USER_002611,1,MODERATE
USER_002615,1,MODERATE
USER_002617,1,MODERATE
USER_002623,1,MODERATE
USER_002628,1,MODERATE
USER_002641,1,MODERATE
USER_002648,1,MODERATE
USER_002654,1,MODERATE
USER_002667,1,MODERATE
USER_002672,1,MODERATE
USER_002674,1,MODERATE
USER_002675,1,MODERATE
USER_002678,1,MODERATE
USER_002683,1,MODERATE
USER_002692,1,MODERATE
USER_002695,1,MODERATE
USER_002698,1,MODERATE
USER_002701,1,MODERATE
USER_002702,1,MODERATE
USER_002703,1,MODERATE
USER_002707,1,MODERATE
USER_002718,1,MODERATE
USER_002719,1,MODERATE
USER_002720,1,MODERATE
USER_002726,1,MODERATE
USER_002730,1,MODERATE
USER_002732,1,MODERATE
USER_002745,1,MODERATE
USER_002747,1,MODERATE
USER_002753,1,MODERATE
USER_002756,1,MODERATE
USER_002763,1,MODERATE
USER_002767,1,MODERATE
USER_002769,1,MODERATE
USER_002772,1,MODERATE
USER_002774,1,MODERATE
USER_002784,1,MODERATE
USER_002791,1,MODERATE
USER_002797,1,MODERATE
USER_002802,1,MODERATE
USER_002810,1,MODERATE
USER_002818,1,MODERATE
USER_002828,1,MODERATE
USER_002837,1,MODERATE
USER_002848,1,MODERATE
USER_002851,1,MODERATE
USER_002852,1,MODERATE
USER_002856,1,MODERATE
USER_002857,1,MODERATE
USER_002858,1,MODERATE
USER_002861,1,MODERATE
USER_002863,1,MODERATE
USER_002864,1,MODERATE
USER_002867,1,MODERATE
USER_002869,1,MODERATE
USER_002880,1,MODERATE
USER_002881,1,MODERATE
USER_002882,1,MODERATE
USER_002886,1,MODERATE
USER_002894,1,MODERATE
USER_002897,1,MODERATE
USER_002900,1,MODERATE
USER_002903,1,MODERATE
USER_002906,1,MODERATE
USER_002910,1,MODERATE
USER_002911,1,MODERATE
USER_002915,1,MODERATE
USER_002919,1,MODERATE
USER_002920,1,MODERATE
USER_002927,1,MODERATE
USER_002935,1,MODERATE
USER_002936,1,MODERATE
USER_002937,1,MODERATE
USER_002940,1,MODERATE
USER_002948,1,MODERATE
USER_002949,1,MODERATE
USER_002961,1,MODERATE
USER_002966,1,MODERATE
USER_002975,1,MODERATE
USER_002979,1,MODERATE
USER_002980,1,MODERATE
USER_002984,1,MODERATE
USER_002987,1,MODERATE
USER_002994,1,MODERATE
USER_003002,1,MODERATE
USER_003017,1,MODERATE
USER_003018,1,MODERATE
USER_003027,1,MODERATE
USER_003029,1,MODERATE
USER_003036,1,MODERATE
USER_003038,1,MODERATE
USER_003043,1,MODERATE
USER_003045,1,MODERATE
USER_003048,1,MODERATE
USER_003056,1,MODERATE
USER_003065,1,MODERATE
USER_003069,1,MODERATE
USER_003070,1,MODERATE
USER_003072,1,MODERATE
USER_003073,1,MODERATE
USER_003075,1,MODERATE
USER_003083,1,MODERATE
USER_003085,1,MODERATE
USER_003088,1,MODERATE
USER_003094,1,MODERATE
USER_003100,1,MODERATE
USER_003103,1,MODERATE
USER_003107,1,MODERATE
USER_003108,1,MODERATE
USER_003115,1,MODERATE
USER_003118,1,MODERATE
USER_003122,1,MODERATE
USER_003126,1,MODERATE
USER_003134,1,MODERATE
USER_003136,1,MODERATE
USER_003142,1,MODERATE
USER_003145,1,MODERATE
USER_003151,1,MODERATE
USER_003154,1,MODERATE
USER_003157,1,MODERATE
USER_003159,1,MODERATE
USER_003174,1,MODERATE
USER_003176,1,MODERATE
USER_003180,1,MODERATE
USER_003183,1,MODERATE
USER_003186,1,MODERATE
USER_003197,1,MODERATE
USER_003198,1,MODERATE
USER_003202,1,MODERATE
USER_003204,1,MODERATE
USER_003210,1,MODERATE
USER_003217,1,MODERATE
USER_003222,1,MODERATE
USER_003228,1,MODERATE
USER_003229,1,MODERATE
USER_003236,1,MODERATE
USER_003243,1,MODERATE
USER_003258,1,MODERATE
USER_003259,1,MODERATE
USER_003261,1,MODERATE
USER_003274,1,MODERATE
USER_003276,1,MODERATE
USER_003281,1,MODERATE
USER_003282,1,MODERATE
USER_003288,1,MODERATE
USER_003294,1,MODERATE
USER_003300,1,MODERATE
USER_003303,1,MODERATE
USER_003307,1,MODERATE
USER_003308,1,MODERATE
USER_003321,1,MODERATE
USER_003323,1,MODERATE
USER_003328,1,MODERATE
USER_003330,1,MODERATE
USER_003333,1,MODERATE
USER_003336,1,MODERATE
USER_003338,1,MODERATE
USER_003339,1,MODERATE
USER_003346,1,MODERATE
USER_003350,1,MODERATE
USER_003354,1,MODERATE
USER_003359,1,MODERATE
USER_003366,1,MODERATE
USER_003367,1,MODERATE
USER_003369,1,MODERATE
USER_003371,1,MODERATE
USER_003375,1,MODERATE
USER_003381,1,MODERATE
USER_003382,1,MODERATE
USER_003384,1,MODERATE
USER_003391,1,MODERATE
USER_003392,1,MODERATE
USER_003407,1,MODERATE
USER_003411,1,MODERATE
USER_003414,1,MODERATE
USER_003415,1,MODERATE
USER_003416,1,MODERATE
USER_003418,1,MODERATE
USER_003419,1,MODERATE
USER_003426,1,MODERATE
USER_003427,1,MODERATE
USER_003431,1,MODERATE
USER_003439,1,MODERATE
USER_003441,1,MODERATE
USER_003442,1,MODERATE
USER_003469,1,MODERATE
USER_003470,1,MODERATE
USER_003472,1,MODERATE
USER_003479,1,MODERATE
USER_003485,1,MODERATE
USER_003488,1,MODERATE
USER_003490,1,MODERATE
USER_003492,1,MODERATE
USER_003493,1,MODERATE
USER_003494,1,MODERATE
USER_003501,1,MODERATE
USER_003513,1,MODERATE
USER_003514,1,MODERATE
USER_003517,1,MODERATE
USER_003532,1,MODERATE
USER_003534,1,MODERATE
USER_003540,1,MODERATE
USER_003544,1,MODERATE
USER_003549,1,MODERATE
USER_003552,1,MODERATE
USER_003554,1,MODERATE
USER_003559,1,MODERATE
USER_003564,1,MODERATE
USER_003565,1,MODERATE
USER_003567,1,MODERATE
USER_003573,1,MODERATE
USER_003581,1,MODERATE
USER_003588,1,MODERATE
USER_003589,1,MODERATE
USER_003592,1,MODERATE
USER_003596,1,MODERATE
USER_003599,1,MODERATE
USER_003606,1,MODERATE
USER_003607,1,MODERATE
USER_003611,1,MODERATE
USER_003615,1,MODERATE
USER_003623,1,MODERATE
USER_003627,1,MODERATE
USER_003631,1,MODERATE
USER_003635,1,MODERATE
USER_003641,1,MODERATE
USER_003647,1,MODERATE
USER_003651,1,MODERATE
USER_003654,1,MODERATE
USER_003657,1,MODERATE
USER_003662,1,MODERATE
USER_003663,1,MODERATE
USER_003664,1,MODERATE
USER_003670,1,MODERATE
USER_003671,1,MODERATE
USER_003672,1,MODERATE
USER_003677,1,MODERATE
USER_003679,1,MODERATE
USER_003686,1,MODERATE
USER_003691,1,MODERATE
USER_003694,1,MODERATE
USER_003697,1,MODERATE
USER_003700,1,MODERATE
USER_003702,1,MODERATE
USER_003713,1,MODERATE
USER_003714,1,MODERATE
USER_003715,1,MODERATE
USER_003717,1,MODERATE
USER_003723,1,MODERATE
USER_003728,1,MODERATE
USER_003729,1,MODERATE
USER_003731,1,MODERATE
USER_003740,1,MODERATE
USER_003741,1,MODERATE
USER_003742,1,MODERATE
USER_003743,1,MODERATE
USER_003744,1,MODERATE
USER_003745,1,MODERATE
USER_003750,1,MODERATE
USER_003754,1,MODERATE
USER_003758,1,MODERATE
USER_003764,1,MODERATE
USER_003765,1,MODERATE
USER_003767,1,MODERATE
USER_003774,1,MODERATE
USER_003783,1,MODERATE
USER_003784,1,MODERATE
USER_003790,1,MODERATE
USER_003793,1,MODERATE
USER_003795,1,MODERATE
USER_003813,1,MODERATE
USER_003821,1,MODERATE
USER_003826,1,MODERATE
USER_003830,1,MODERATE
USER_003831,1,MODERATE
USER_003832,1,MODERATE
USER_003837,1,MODERATE
USER_003839,1,MODERATE
USER_003840,1,MODERATE
USER_003841,1,MODERATE
USER_003849,1,MODERATE
USER_003854,1,MODERATE
USER_003858,1,MODERATE
USER_003859,1,MODERATE
USER_003860,1,MODERATE
USER_003863,1,MODERATE
USER_003864,1,MODERATE
USER_003866,1,MODERATE
USER_003873,1,MODERATE
USER_003874,1,MODERATE
USER_003876,1,MODERATE
USER_003879,1,MODERATE
USER_003885,1,MODERATE
USER_003886,1,MODERATE
USER_003889,1,MODERATE
USER_003892,1,MODERATE
USER_003895,1,MODERATE
USER_003900,1,MODERATE
USER_003908,1,MODERATE
USER_003915,1,MODERATE
USER_003918,1,MODERATE
USER_003921,1,MODERATE
USER_003923,1,MODERATE
USER_003927,1,MODERATE
USER_003930,1,MODERATE
USER_003932,1,MODERATE
USER_003934,1,MODERATE
USER_003941,1,MODERATE
USER_003945,1,MODERATE
USER_003951,1,MODERATE
USER_003957,1,MODERATE
USER_003963,1,MODERATE
USER_003965,1,MODERATE
USER_003968,1,MODERATE
USER_003971,1,MODERATE
USER_003975,1,MODERATE
USER_003978,1,MODERATE
USER_003982,1,MODERATE
USER_003987,1,MODERATE
USER_003990,1,MODERATE
USER_003992,1,MODERATE
USER_003993,1,MODERATE
USER_004003,1,MODERATE
USER_004004,1,MODERATE
USER_004005,1,MODERATE
USER_004008,1,MODERATE
USER_004009,1,MODERATE
USER_004014,1,MODERATE
USER_004018,1,MODERATE
USER_004022,1,MODERATE
USER_004023,1,MODERATE
USER_004026,1,MODERATE
USER_004030,1,MODERATE
USER_004036,1,MODERATE
USER_004037,1,MODERATE
USER_004041,1,MODERATE
USER_004043,1,MODERATE
USER_004048,1,MODERATE
USER_004051,1,MODERATE
USER_004055,1,MODERATE
USER_004057,1,MODERATE
USER_004060,1,MODERATE
USER_004061,1,MODERATE
USER_004066,1,MODERATE
